,ip,app,device,os,channel,click_time,attributed_time,is_attributed
6125,86405,21,1,32,128,2017-11-06 16:00:08,,0
6126,175648,2,1,19,364,2017-11-06 16:00:08,,0
6127,44488,2,1,19,205,2017-11-06 16:00:08,,0
6128,69935,15,1,19,245,2017-11-06 16:00:08,,0
6129,26177,12,1,17,178,2017-11-06 16:00:08,,0
6130,32356,12,1,8,259,2017-11-06 16:00:08,,0
6131,81402,29,1,37,343,2017-11-06 16:00:08,,0
6132,181611,9,1,19,232,2017-11-06 16:00:08,,0
6133,86947,18,3032,607,107,2017-11-06 16:00:08,,0
6134,121472,3,1,10,452,2017-11-06 16:00:08,,0
6135,35358,17,1,13,280,2017-11-06 16:00:08,,0
6136,29372,2,2,8,477,2017-11-06 16:00:08,,0
6137,148292,8,1,19,145,2017-11-06 16:00:08,,0
6138,2938,12,1,35,178,2017-11-06 16:00:08,,0
6139,210571,3,1,27,489,2017-11-06 16:00:08,,0
6140,114276,3,1,13,280,2017-11-06 16:00:08,,0
6141,208448,18,1,18,449,2017-11-06 16:00:08,,0
6142,96103,2,1,14,377,2017-11-06 16:00:08,,0
6143,114418,15,1,19,245,2017-11-06 16:00:08,,0
6144,37972,9,1,15,134,2017-11-06 16:00:08,,0
6145,31364,12,1,19,265,2017-11-06 16:00:08,,0
6146,69100,88,3032,607,347,2017-11-06 16:00:08,,0
6147,4324,12,1,6,178,2017-11-06 16:00:08,,0
6148,17149,3,1,16,280,2017-11-06 16:00:08,,0
6149,119297,13,1,37,400,2017-11-06 16:00:08,,0
6150,53960,18,2,19,134,2017-11-06 16:00:08,,0
6151,131492,2,1,15,243,2017-11-06 16:00:08,,0
6152,107739,12,1,19,328,2017-11-06 16:00:08,,0
6153,7318,3,1,6,280,2017-11-06 16:00:08,,0
6154,105475,3,1,19,424,2017-11-06 16:00:08,,0
6155,75520,3,1,17,489,2017-11-06 16:00:08,,0
6156,84477,2,1,25,469,2017-11-06 16:00:08,,0
6157,2565,11,1,18,325,2017-11-06 16:00:08,,0
6158,85221,8,1,10,145,2017-11-06 16:00:08,,0
6159,87607,12,1,22,19,2017-11-06 16:00:08,,0
6160,97421,15,1,19,245,2017-11-06 16:00:08,,0
6161,123974,23,1,19,153,2017-11-06 16:00:08,,0
6162,9587,13,1,53,477,2017-11-06 16:00:08,,0
6163,157821,80,3032,607,347,2017-11-06 16:00:08,,0
6164,167596,150,1,6,110,2017-11-06 16:00:08,,0
6165,131098,3,2,19,137,2017-11-06 16:00:08,,0
6166,95111,18,1,12,107,2017-11-06 16:00:08,,0
6167,137279,3,1,13,424,2017-11-06 16:00:08,,0
6168,38265,12,1,39,259,2017-11-06 16:00:08,,0
6169,204013,17,2,17,280,2017-11-06 16:00:08,,0
6170,53978,26,1,19,266,2017-11-06 16:00:08,,0
6171,156682,1,1,18,134,2017-11-06 16:00:08,,0
6172,209663,2,1,19,205,2017-11-06 16:00:08,,0
6173,2564,1,1,19,134,2017-11-06 16:00:08,,0
6174,62830,3,1,19,280,2017-11-06 16:00:08,,0
6175,22829,8,1,14,145,2017-11-06 16:00:08,,0
6176,59168,21,1,17,128,2017-11-06 16:00:08,,0
6177,97421,3,1,19,452,2017-11-06 16:00:08,,0
6178,14664,9,1,8,442,2017-11-06 16:00:08,,0
6179,85065,14,1,19,134,2017-11-06 16:00:08,,0
6180,191654,2,1,13,477,2017-11-06 16:00:08,,0
6181,39140,8,1,17,145,2017-11-06 16:00:08,,0
6182,70998,1,1,13,452,2017-11-06 16:00:08,,0
6183,59226,2,1,58,452,2017-11-06 16:00:08,,0
6184,99897,12,2,13,178,2017-11-06 16:00:08,,0
6185,155525,25,1,32,259,2017-11-06 16:00:08,,0
6186,183050,18,1,19,107,2017-11-06 16:00:08,,0
6187,869,21,1,15,128,2017-11-06 16:00:08,,0
6188,71387,9,1,19,215,2017-11-06 16:00:08,,0
6189,69449,3,1,13,409,2017-11-06 16:00:08,,0
6190,99809,6,1,30,459,2017-11-06 16:00:08,,0
6191,106598,3,1,10,115,2017-11-06 16:00:08,,0
6192,66369,2,1,37,219,2017-11-06 16:00:08,,0
6193,42112,9,1,19,442,2017-11-06 16:00:08,,0
6194,36183,2,2,19,205,2017-11-06 16:00:08,,0
6195,107825,2,1,26,477,2017-11-06 16:00:08,,0
6196,110171,3,1,19,379,2017-11-06 16:00:08,,0
6197,14230,2,1,6,237,2017-11-06 16:00:08,,0
6198,5314,12,2,22,265,2017-11-06 16:00:08,,0
6199,15530,13,1,26,400,2017-11-06 16:00:08,,0
6200,15530,12,1,26,140,2017-11-06 16:00:08,,0
6201,166358,3,1,12,137,2017-11-06 16:00:08,,0
6202,24067,9,1,32,442,2017-11-06 16:00:08,,0
6203,121187,18,1,3,107,2017-11-06 16:00:08,,0
6204,74426,18,1,53,107,2017-11-06 16:00:08,,0
6205,91536,20,1,19,259,2017-11-06 16:00:08,,0
6206,140683,3,1,28,115,2017-11-06 16:00:08,,0
6207,61667,15,1,10,3,2017-11-06 16:00:08,,0
6208,114612,1,1,13,135,2017-11-06 16:00:08,,0
6209,74861,6,1,8,125,2017-11-06 16:00:08,,0
6210,146001,2,1,18,477,2017-11-06 16:00:08,,0
6211,3133,11,1,8,173,2017-11-06 16:00:08,,0
6212,191846,18,3032,607,107,2017-11-06 16:00:08,,0
6213,37972,12,1,15,178,2017-11-06 16:00:08,,0
6214,193464,12,1,13,178,2017-11-06 16:00:08,,0
6215,94246,24,2,11,105,2017-11-06 16:00:08,,0
6216,15530,8,1,26,140,2017-11-06 16:00:08,,0
6217,87800,12,1,13,245,2017-11-06 16:00:08,,0
6218,205994,27,1,13,153,2017-11-06 16:00:08,,0
6219,2095,2,1,19,477,2017-11-06 16:00:08,,0
6220,66066,21,1,37,128,2017-11-06 16:00:08,,0
6221,20901,15,1,19,245,2017-11-06 16:00:08,,0
6222,74687,1,1,3,134,2017-11-06 16:00:08,,0
6223,24067,12,1,32,140,2017-11-06 16:00:08,,0
6224,69836,26,1,10,266,2017-11-06 16:00:08,,0
6225,111120,3,1,17,379,2017-11-06 16:00:08,,0
6226,61635,15,1,41,3,2017-11-06 16:00:08,,0
6227,82022,18,1,19,439,2017-11-06 16:00:08,,0
6228,73516,12,1,19,212,2017-11-06 16:00:08,,0
6229,3882,12,1,19,265,2017-11-06 16:00:08,,0
6230,43827,18,3032,607,420,2017-11-06 16:00:08,,0
6231,1659,18,1,13,134,2017-11-06 16:00:08,,0
6232,176726,8,1,34,140,2017-11-06 16:00:08,,0
6233,112464,18,1,22,121,2017-11-06 16:00:08,,0
6234,47689,6,1,13,125,2017-11-06 16:00:08,,0
6235,59447,1,1,16,153,2017-11-06 16:00:08,,0
6236,22333,12,1,6,259,2017-11-06 16:00:08,,0
6237,75221,12,1,13,481,2017-11-06 16:00:08,,0
6238,187909,12,1,12,265,2017-11-06 16:00:08,,0
6239,69935,18,1,19,121,2017-11-06 16:00:08,,0
6240,106458,8,1,18,145,2017-11-06 16:00:08,,0
6241,91536,24,1,19,105,2017-11-06 16:00:08,,0
6242,82287,23,1,13,153,2017-11-06 16:00:08,,0
6243,34624,3,1,22,489,2017-11-06 16:00:08,,0
6244,20901,12,1,19,245,2017-11-06 16:00:08,,0
6245,179413,18,1,13,439,2017-11-06 16:00:08,,0
6246,132077,1,1,19,124,2017-11-06 16:00:08,,0
6247,8362,22,1,19,116,2017-11-06 16:00:08,,0
6248,15530,1,1,26,153,2017-11-06 16:00:08,,0
6249,160221,3,1,13,130,2017-11-06 16:00:08,,0
6250,87800,18,1,13,121,2017-11-06 16:00:08,,0
6251,120721,8,1,13,145,2017-11-06 16:00:08,,0
6252,86979,21,1,17,128,2017-11-06 16:00:08,,0
6253,106458,15,1,18,140,2017-11-06 16:00:08,,0
6254,172873,1,1,2,135,2017-11-06 16:00:08,,0
6255,95765,13,1,22,477,2017-11-06 16:00:08,,0
6256,87800,15,1,13,245,2017-11-06 16:00:08,,0
6257,53454,3,1,6,280,2017-11-06 16:00:08,,0
6258,204985,8,1,14,145,2017-11-06 16:00:08,,0
6259,18641,12,1,13,265,2017-11-06 16:00:08,,0
6260,27627,11,1,17,319,2017-11-06 16:00:08,,0
6261,90509,8,1,19,145,2017-11-06 16:00:08,,0
6262,19795,3,1,22,442,2017-11-06 16:00:08,,0
6263,83244,14,1,19,480,2017-11-06 16:00:08,,0
6264,99351,3,1,35,280,2017-11-06 16:00:08,,0
6265,79909,2,1,14,477,2017-11-06 16:00:08,,0
6266,203386,64,1,15,459,2017-11-06 16:00:08,,0
6267,13177,12,1,13,245,2017-11-06 16:00:08,,0
6268,156669,2,1,19,477,2017-11-06 16:00:08,,0
6269,37703,18,1,6,121,2017-11-06 16:00:08,,0
6270,80437,9,1,19,134,2017-11-06 16:00:08,,0
6271,201182,2,1,19,477,2017-11-06 16:00:08,,0
6272,189012,21,2,9,128,2017-11-06 16:00:08,,0
6273,56319,12,1,13,245,2017-11-06 16:00:08,,0
6274,11827,18,1,19,121,2017-11-06 16:00:08,,0
6275,92741,2,1,8,477,2017-11-06 16:00:08,,0
6276,183910,8,1,14,145,2017-11-06 16:00:08,,0
6277,56319,18,1,13,121,2017-11-06 16:00:08,,0
6278,91536,2,1,19,205,2017-11-06 16:00:08,,0
6279,111120,3,1,17,137,2017-11-06 16:00:08,,0
6280,100971,13,1,3,477,2017-11-06 16:00:08,,0
6281,39780,2,1,8,477,2017-11-06 16:00:08,,0
6282,124700,15,2,13,245,2017-11-06 16:00:08,,0
6283,56319,15,1,13,245,2017-11-06 16:00:08,,0
6284,119823,8,1,18,145,2017-11-06 16:00:08,,0
6285,110009,12,1,19,140,2017-11-06 16:00:08,,0
6286,70563,15,1,13,245,2017-11-06 16:00:08,,0
6287,117313,2,1,13,236,2017-11-06 16:00:08,,0
6288,67037,9,1,41,232,2017-11-06 16:00:08,,0
6289,90004,15,1,27,412,2017-11-06 16:00:08,,0
6290,122231,8,1,13,145,2017-11-06 16:00:08,,0
6291,71790,10,1,13,377,2017-11-06 16:00:08,,0
6292,72627,12,1,22,259,2017-11-06 16:00:08,,0
6293,98412,8,1,16,145,2017-11-06 16:00:08,,0
6294,93866,2,1,10,236,2017-11-06 16:00:08,,0
6295,120583,12,1,10,265,2017-11-06 16:00:08,,0
6296,93688,2,1,8,477,2017-11-06 16:00:08,,0
6297,82754,12,1,9,245,2017-11-06 16:00:08,,0
6298,145178,23,1,41,153,2017-11-06 16:00:08,,0
6299,80110,18,3032,607,107,2017-11-06 16:00:08,,0
6300,186732,12,1,13,265,2017-11-06 16:00:08,,0
6301,18706,2,1,41,401,2017-11-06 16:00:08,,0
6302,151055,15,1,13,245,2017-11-06 16:00:08,,0
6303,131215,64,1,10,459,2017-11-06 16:00:08,,0
6304,86077,1,1,13,134,2017-11-06 16:00:08,,0
6305,28895,12,1,13,409,2017-11-06 16:00:08,,0
6306,37167,15,1,19,3,2017-11-06 16:00:08,,0
6307,70563,12,1,13,245,2017-11-06 16:00:08,,0
6308,148603,3,1,14,280,2017-11-06 16:00:08,,0
6309,62094,12,2,18,259,2017-11-06 16:00:08,,0
6310,70563,18,1,13,121,2017-11-06 16:00:08,,0
6311,82754,15,1,9,245,2017-11-06 16:00:08,,0
6312,181611,12,1,19,135,2017-11-06 16:00:08,,0
6313,29377,2,1,12,477,2017-11-06 16:00:08,,0
6314,105321,3,1,13,424,2017-11-06 16:00:08,,0
6315,45745,3,1,3,280,2017-11-06 16:00:08,,0
6316,119297,9,1,37,442,2017-11-06 16:00:08,,0
6317,131215,6,1,10,459,2017-11-06 16:00:08,,0
6318,73168,12,1,6,140,2017-11-06 16:00:08,,0
6319,170549,21,1,19,128,2017-11-06 16:00:08,,0
6320,45745,12,1,3,265,2017-11-06 16:00:08,,0
6321,193464,9,1,13,134,2017-11-06 16:00:08,,0
6322,5348,9,1,19,258,2017-11-06 16:00:08,,0
6323,158594,15,1,32,245,2017-11-06 16:00:08,,0
6324,124700,3,2,13,130,2017-11-06 16:00:08,,0
6325,192694,18,1,12,121,2017-11-06 16:00:08,,0
6326,119530,17,1,28,280,2017-11-06 16:00:08,,0
6327,21066,3,1,19,211,2017-11-06 16:00:08,,0
6328,111025,12,1,47,140,2017-11-06 16:00:08,,0
6329,38215,1,1,37,124,2017-11-06 16:00:08,,0
6330,158594,3,1,32,130,2017-11-06 16:00:08,,0
6331,173704,15,1,19,386,2017-11-06 16:00:08,,0
6332,188387,18,1,18,439,2017-11-06 16:00:08,,0
6333,73487,3,1,8,442,2017-11-06 16:00:08,,0
6334,76211,12,1,13,178,2017-11-06 16:00:08,,0
6335,40404,82,1,40,21,2017-11-06 16:00:08,,0
6336,159259,22,1,19,116,2017-11-06 16:00:08,,0
6337,182971,26,1,6,266,2017-11-06 16:00:08,,0
6338,1890,26,1,28,121,2017-11-06 16:00:08,,0
6339,13608,21,1,22,128,2017-11-06 16:00:08,,0
6340,100971,18,1,3,121,2017-11-06 16:00:08,,0
6341,9766,88,3032,607,347,2017-11-06 16:00:08,,0
6342,111324,25,1,19,259,2017-11-06 16:00:08,,0
6343,193464,12,1,13,178,2017-11-06 16:00:08,,0
6344,39782,2,1,19,205,2017-11-06 16:00:08,,0
6345,63425,12,1,27,265,2017-11-06 16:00:08,,0
6346,14170,12,1,18,140,2017-11-06 16:00:08,,0
6347,37079,12,1,13,265,2017-11-06 16:00:08,,0
6348,180133,2,1,28,364,2017-11-06 16:00:08,,0
6349,37167,18,1,13,121,2017-11-06 16:00:08,,0
6350,114199,13,1,19,477,2017-11-06 16:00:08,,0
6351,202071,8,1,19,145,2017-11-06 16:00:08,,0
6352,20266,21,1,19,128,2017-11-06 16:00:08,,0
6353,19795,14,1,22,463,2017-11-06 16:00:08,,0
6354,14170,9,1,18,442,2017-11-06 16:00:08,,0
6355,53615,25,1,30,259,2017-11-06 16:00:08,,0
6356,79757,13,1,13,469,2017-11-06 16:00:08,,0
6357,73201,68,3032,607,347,2017-11-06 16:00:08,,0
6358,48720,28,1,19,135,2017-11-06 16:00:08,,0
6359,67037,2,1,41,243,2017-11-06 16:00:08,,0
6360,68652,18,1,31,107,2017-11-06 16:00:08,,0
6361,156682,8,1,18,145,2017-11-06 16:00:08,,0
6362,176726,9,1,34,258,2017-11-06 16:00:08,,0
6363,36150,64,1,15,459,2017-11-06 16:00:08,,0
6364,93054,26,1,19,121,2017-11-06 16:00:08,,0
6365,88710,2,1,19,435,2017-11-06 16:00:08,,0
6366,73825,12,1,18,409,2017-11-06 16:00:08,,0
6367,117428,28,1,19,135,2017-11-06 16:00:08,,0
6368,85107,18,1,10,107,2017-11-06 16:00:08,,0
6369,16566,29,1,37,343,2017-11-06 16:00:08,,0
6370,100032,12,1,19,259,2017-11-06 16:00:08,,0
6371,73487,6,1,13,459,2017-11-06 16:00:08,,0
6372,41308,15,1,18,379,2017-11-06 16:00:08,,0
6373,121359,2,1,18,469,2017-11-06 16:00:08,,0
6374,176726,12,1,34,140,2017-11-06 16:00:08,,0
6375,63091,12,1,17,265,2017-11-06 16:00:08,,0
6376,100997,2,1,13,469,2017-11-06 16:00:08,,0
6377,17149,18,1,19,121,2017-11-06 16:00:08,,0
6378,6807,12,1,13,259,2017-11-06 16:00:08,,0
6379,89117,26,1,13,121,2017-11-06 16:00:08,,0
6380,46716,65,3032,607,469,2017-11-06 16:00:08,,0
6381,39756,2,1,13,205,2017-11-06 16:00:08,,0
6382,42647,64,1,18,459,2017-11-06 16:00:08,,0
6383,59395,12,1,19,265,2017-11-06 16:00:08,,0
6384,200364,14,1,8,480,2017-11-06 16:00:08,,0
6385,185720,9,1,17,244,2017-11-06 16:00:08,,0
6386,179199,3,1,19,480,2017-11-06 16:00:08,,0
6387,111189,28,1,47,135,2017-11-06 16:00:08,,0
6388,32356,9,1,8,234,2017-11-06 16:00:08,,0
6389,32470,18,1,19,439,2017-11-06 16:00:08,,0
6390,15444,9,1,18,244,2017-11-06 16:00:08,,0
6391,178851,3,1,13,424,2017-11-06 16:00:08,,0
6392,145000,29,1,13,343,2017-11-06 16:00:08,,0
6393,130657,1,1,13,134,2017-11-06 16:00:08,,0
6394,107173,13,1,25,477,2017-11-06 16:00:08,,0
6395,81662,18,1,30,121,2017-11-06 16:00:08,,0
6396,35731,10,1,13,113,2017-11-06 16:00:08,,0
6397,52588,12,1,13,124,2017-11-06 16:00:08,,0
6398,145656,2,1,13,435,2017-11-06 16:00:08,,0
6399,46365,12,1,1,497,2017-11-06 16:00:08,,0
6400,59405,8,1,13,145,2017-11-06 16:00:08,,0
6401,79857,12,1,19,265,2017-11-06 16:00:08,,0
6402,124384,12,1,8,178,2017-11-06 16:00:08,,0
6403,1439,12,1,19,140,2017-11-06 16:00:08,,0
6404,60501,12,1,20,140,2017-11-06 16:00:08,,0
6405,90509,15,1,19,140,2017-11-06 16:00:08,,0
6406,50397,3,1,3,489,2017-11-06 16:00:08,,0
6407,83260,6,1,19,459,2017-11-06 16:00:08,,0
6408,13177,18,1,13,121,2017-11-06 16:00:08,,0
6409,73978,3,1,19,379,2017-11-06 16:00:08,,0
6410,95546,10,1,32,113,2017-11-06 16:00:08,,0
6411,90298,6,1,13,125,2017-11-06 16:00:08,,0
6412,207176,15,1,20,245,2017-11-06 16:00:08,,0
6413,50397,15,1,6,245,2017-11-06 16:00:08,,0
6414,53454,15,1,19,278,2017-11-06 16:00:08,,0
6415,80437,12,1,19,178,2017-11-06 16:00:08,,0
6416,73516,12,1,13,265,2017-11-06 16:00:08,,0
6417,102025,3,1,16,130,2017-11-06 16:00:08,,0
6418,21066,15,1,19,245,2017-11-06 16:00:08,,0
6419,94820,18,1,41,121,2017-11-06 16:00:08,,0
6420,13784,9,2,8,215,2017-11-06 16:00:08,,0
6421,12505,2,1,19,205,2017-11-06 16:00:08,,0
6422,148292,15,1,19,140,2017-11-06 16:00:08,,0
6423,75423,1,1,13,137,2017-11-06 16:00:08,,0
6424,58254,9,1,13,134,2017-11-06 16:00:08,,0
6425,13177,15,1,13,245,2017-11-06 16:00:08,,0
6426,99897,15,1,17,245,2017-11-06 16:00:08,,0
6427,176514,18,1,19,107,2017-11-06 16:00:08,,0
6428,44673,150,1,19,110,2017-11-06 16:00:08,,0
6429,147957,9,1,13,134,2017-11-06 16:00:08,,0
6430,105475,15,1,27,3,2017-11-06 16:00:08,,0
6431,147164,26,1,18,121,2017-11-06 16:00:08,,0
6432,193464,9,1,13,134,2017-11-06 16:00:08,,0
6433,119628,150,1,19,110,2017-11-06 16:00:08,,0
6434,104650,13,1,19,477,2017-11-06 16:00:08,,0
6435,197735,3,1,22,424,2017-11-06 16:00:08,,0
6436,8210,3,1,27,409,2017-11-06 16:00:08,,0
6437,191745,2,2,30,205,2017-11-06 16:00:08,,0
6438,163523,12,1,19,326,2017-11-06 16:00:08,,0
6439,59830,12,1,10,245,2017-11-06 16:00:08,,0
6440,131229,6,1,13,125,2017-11-06 16:00:08,,0
6441,14516,3,1,13,424,2017-11-06 16:00:08,,0
6442,100275,12,1,19,265,2017-11-06 16:00:08,,0
6443,11040,15,1,13,245,2017-11-06 16:00:08,,0
6444,59830,15,1,10,245,2017-11-06 16:00:08,,0
6445,14269,2,1,19,452,2017-11-06 16:00:08,,0
6446,86947,3,1,10,280,2017-11-06 16:00:08,,0
6447,94003,3,1,19,280,2017-11-06 16:00:08,,0
6448,77266,12,1,13,265,2017-11-06 16:00:08,,0
6449,41203,15,1,1,245,2017-11-06 16:00:08,,0
6450,178096,15,1,18,245,2017-11-06 16:00:08,,0
6451,201182,2,1,13,435,2017-11-06 16:00:08,,0
6452,68417,12,1,19,265,2017-11-06 16:00:08,,0
6453,76855,9,1,13,215,2017-11-06 16:00:08,,0
6454,181611,2,1,19,243,2017-11-06 16:00:08,,0
6455,198132,3,1,13,442,2017-11-06 16:00:08,,0
6456,100212,18,1,47,107,2017-11-06 16:00:08,,0
6457,62129,9,1,40,234,2017-11-06 16:00:08,,0
6458,109877,12,1,19,140,2017-11-06 16:00:09,,0
6459,149048,18,1,18,121,2017-11-06 16:00:09,,0
6460,48569,18,1,19,439,2017-11-06 16:00:09,,0
6461,22081,9,1,13,134,2017-11-06 16:00:09,,0
6462,91006,9,1,17,445,2017-11-06 16:00:09,,0
6463,92844,9,1,18,445,2017-11-06 16:00:09,,0
6464,25553,2,1,14,205,2017-11-06 16:00:09,,0
6465,50087,14,1,13,123,2017-11-06 16:00:09,,0
6466,124013,21,1,10,128,2017-11-06 16:00:09,,0
6467,39802,12,1,18,265,2017-11-06 16:00:09,,0
6468,191188,6,1,25,459,2017-11-06 16:00:09,,0
6469,57868,9,1,17,232,2017-11-06 16:00:09,,0
6470,22081,15,1,13,140,2017-11-06 16:00:09,,0
6471,50284,28,1,9,135,2017-11-06 16:00:09,,0
6472,2941,18,1,30,121,2017-11-06 16:00:09,,0
6473,18703,2,1,19,205,2017-11-06 16:00:09,,0
6474,25071,12,2,35,265,2017-11-06 16:00:09,,0
6475,29560,9,2,9,215,2017-11-06 16:00:09,,0
6476,57576,8,1,9,145,2017-11-06 16:00:09,,0
6477,137314,83,374,29,320,2017-11-06 16:00:09,,0
6478,22081,8,1,13,145,2017-11-06 16:00:09,,0
6479,109231,12,1,13,219,2017-11-06 16:00:09,,0
6480,146097,3,1,13,280,2017-11-06 16:00:09,,0
6481,5314,9,1,13,134,2017-11-06 16:00:09,,0
6482,19171,26,1,13,266,2017-11-06 16:00:09,,0
6483,73336,21,1,8,128,2017-11-06 16:00:09,,0
6484,184771,27,1,10,122,2017-11-06 16:00:09,,0
6485,78353,12,1,22,245,2017-11-06 16:00:09,,0
6486,53950,3,1,25,211,2017-11-06 16:00:09,,0
6487,37079,3,1,13,280,2017-11-06 16:00:09,,0
6488,32511,6,1,18,459,2017-11-06 16:00:09,,0
6489,107954,12,2,13,259,2017-11-06 16:00:09,,0
6490,46899,64,1,13,459,2017-11-06 16:00:09,,0
6491,151026,23,1,22,153,2017-11-06 16:00:09,,0
6492,155000,8,1,19,145,2017-11-06 16:00:09,,0
6493,64663,12,1,18,265,2017-11-06 16:00:09,,0
6494,79857,3,1,19,280,2017-11-06 16:00:09,,0
6495,55690,2,1,17,364,2017-11-06 16:00:09,,0
6496,73487,14,1,8,401,2017-11-06 16:00:09,,0
6497,71482,1,1,13,153,2017-11-06 16:00:09,,0
6498,75091,15,1,13,315,2017-11-06 16:00:09,,0
6499,109877,1,1,19,178,2017-11-06 16:00:09,,0
6500,35753,64,1,13,459,2017-11-06 16:00:09,,0
6501,171690,2,1,18,205,2017-11-06 16:00:09,,0
6502,93021,8,1,8,145,2017-11-06 16:00:09,,0
6503,100275,1,1,17,134,2017-11-06 16:00:09,,0
6504,109877,13,1,19,400,2017-11-06 16:00:09,,0
6505,99755,9,1,18,442,2017-11-06 16:00:09,,0
6506,145883,2,2,49,205,2017-11-06 16:00:09,,0
6507,161341,9,1,4,134,2017-11-06 16:00:09,,0
6508,61957,17,1,13,280,2017-11-06 16:00:09,,0
6509,204985,9,1,14,134,2017-11-06 16:00:09,,0
6510,194977,12,1,20,140,2017-11-06 16:00:09,,0
6511,206654,128,1,13,243,2017-11-06 16:00:09,2017-11-06 16:01:22,1
6512,17149,17,1,13,280,2017-11-06 16:00:09,,0
6513,53454,18,1,18,121,2017-11-06 16:00:09,,0
6514,66587,13,1,13,477,2017-11-06 16:00:09,,0
6515,17572,3,1,17,480,2017-11-06 16:00:09,,0
6516,84901,18,1,41,121,2017-11-06 16:00:09,,0
6517,93836,12,1,30,328,2017-11-06 16:00:09,,0
6518,123990,9,1,13,215,2017-11-06 16:00:09,,0
6519,111120,14,1,17,134,2017-11-06 16:00:09,,0
6520,86827,36,1,19,373,2017-11-06 16:00:09,,0
6521,208659,18,1,13,134,2017-11-06 16:00:09,,0
6522,6577,12,1,22,265,2017-11-06 16:00:09,,0
6523,11671,18,1,19,107,2017-11-06 16:00:09,,0
6524,28112,3,1,13,417,2017-11-06 16:00:09,,0
6525,32881,3,1,13,280,2017-11-06 16:00:09,,0
6526,114882,23,1,18,153,2017-11-06 16:00:09,,0
6527,71482,12,1,13,140,2017-11-06 16:00:09,,0
6528,92348,2,1,19,364,2017-11-06 16:00:09,,0
6529,212125,151,0,0,347,2017-11-06 16:00:09,,0
6530,55134,2,1,6,477,2017-11-06 16:00:09,,0
6531,202993,2,1,8,469,2017-11-06 16:00:09,,0
6532,30433,3,1,16,173,2017-11-06 16:00:09,,0
6533,17029,3,1,19,130,2017-11-06 16:00:09,,0
6534,68861,3,1,13,115,2017-11-06 16:00:09,,0
6535,73750,9,1,19,134,2017-11-06 16:00:09,,0
6536,105560,6,1,13,125,2017-11-06 16:00:09,,0
6537,16502,2,1,17,477,2017-11-06 16:00:09,,0
6538,63091,3,1,19,466,2017-11-06 16:00:09,,0
6539,81949,15,1,25,278,2017-11-06 16:00:09,,0
6540,187909,12,1,12,178,2017-11-06 16:00:09,,0
6541,57868,2,1,17,243,2017-11-06 16:00:09,,0
6542,90985,6,1,25,125,2017-11-06 16:00:09,,0
6543,85170,1,1,12,178,2017-11-06 16:00:09,,0
6544,63203,3,1,13,424,2017-11-06 16:00:09,,0
6545,168052,9,1,27,134,2017-11-06 16:00:09,,0
6546,24997,64,1,23,459,2017-11-06 16:00:09,,0
6547,126386,9,1,6,244,2017-11-06 16:00:09,,0
6548,66258,9,2,9,215,2017-11-06 16:00:09,,0
6549,7395,8,1,23,145,2017-11-06 16:00:09,,0
6550,179199,14,1,19,442,2017-11-06 16:00:09,,0
6551,54132,9,1,19,134,2017-11-06 16:00:09,,0
6552,70308,8,1,20,145,2017-11-06 16:00:09,,0
6553,33267,2,1,22,219,2017-11-06 16:00:09,,0
6554,73750,12,1,19,178,2017-11-06 16:00:09,,0
6555,110171,14,1,19,349,2017-11-06 16:00:09,,0
6556,98408,15,1,13,245,2017-11-06 16:00:09,,0
6557,189176,9,1,19,215,2017-11-06 16:00:09,,0
6558,22385,9,1,41,215,2017-11-06 16:00:09,,0
6559,28112,3,1,13,135,2017-11-06 16:00:09,,0
6560,81571,22,1,17,116,2017-11-06 16:00:09,,0
6561,59064,12,1,64,259,2017-11-06 16:00:09,,0
6562,88127,2,2,7,364,2017-11-06 16:00:09,,0
6563,89596,2,1,19,122,2017-11-06 16:00:09,,0
6564,106308,15,1,19,265,2017-11-06 16:00:09,,0
6565,42289,15,1,37,259,2017-11-06 16:00:09,,0
6566,68417,3,1,19,280,2017-11-06 16:00:09,,0
6567,32451,3,1,6,409,2017-11-06 16:00:09,,0
6568,207150,3,1,41,280,2017-11-06 16:00:09,,0
6569,108942,15,1,17,245,2017-11-06 16:00:09,,0
6570,5314,8,1,13,145,2017-11-06 16:00:09,,0
6571,12788,11,1,15,122,2017-11-06 16:00:09,,0
6572,20266,12,1,13,259,2017-11-06 16:00:09,,0
6573,63144,1,1,8,137,2017-11-06 16:00:09,,0
6574,20266,9,1,13,234,2017-11-06 16:00:09,,0
6575,47171,2,1,18,477,2017-11-06 16:00:09,,0
6576,206244,29,1,32,343,2017-11-06 16:00:09,,0
6577,162030,2,1,15,477,2017-11-06 16:00:09,,0
6578,14645,2,1,8,205,2017-11-06 16:00:09,,0
6579,91885,11,1,17,319,2017-11-06 16:00:09,,0
6580,93054,12,1,26,326,2017-11-06 16:00:09,,0
6581,100009,12,1,17,205,2017-11-06 16:00:09,,0
6582,107954,9,2,13,234,2017-11-06 16:00:09,,0
6583,20218,1,1,13,134,2017-11-06 16:00:09,,0
6584,178949,18,1,13,107,2017-11-06 16:00:09,,0
6585,81859,12,1,40,265,2017-11-06 16:00:09,,0
6586,99755,3,1,18,135,2017-11-06 16:00:09,,0
6587,163178,12,1,17,135,2017-11-06 16:00:09,,0
6588,100971,6,1,3,459,2017-11-06 16:00:09,,0
6589,124153,12,1,19,265,2017-11-06 16:00:09,,0
